"bike","route","length_meter", "length_birdway","duration_sec", "duration_time", "count_coords", "seconds per interval"
"954","2","376.7","258.38790616661964","70.3","1 min 10 sec","17","0.24182076813655762"
"955","1","287","194.46586231076267","47","0 min 47 sec","7","0.14893617021276595"
"955","2","","566.3223121702389","","0 min 0 sec","20",""
"956","1","568.9","281.7853153534916","100.7","1 min 41 sec","18","0.17874875868917575"
"956","2","","184.96054361655956","","0 min 0 sec","20",""
"957","1","","344.76227709725447","","0 min 0 sec","20",""
"957","2","","189.85195466182765","","0 min 0 sec","20",""
"958","1","626.5","220.90190322475044","102.8","1 min 43 sec","17","0.16536964980544747"
"958","2","","290.4129438736183","","0 min 0 sec","20",""
"959","1","372.5","261.9085914050856","73.7","1 min 14 sec","14","0.18995929443690637"
"959","2","","278.1544907306634","","0 min 0 sec","20",""
"960","1","","183.0039521325076","","0 min 0 sec","20",""
"960","2","324.8","248.83119086795568","60.9","1 min 1 sec","11","0.180623973727422"
"961","1","","299.17798792945985","","0 min 0 sec","20",""
"961","2","","266.00277736886346","","0 min 0 sec","20",""
"962","1","397.4","292.16962716440383","77.3","1 min 17 sec","15","0.19404915912031048"
"962","2","280","202.41689925975524","58.1","0 min 58 sec","9","0.1549053356282272"
"963","1","518.1","285.98023642679055","145.6","2 min 26 sec","16","0.10989010989010989"
"963","2","","139.21795491980689","","0 min 0 sec","20",""
"964","1","","245.44060702182244","","0 min 0 sec","20",""
"964","2","349.8","267.0409598168368","86.9","1 min 27 sec","14","0.16110471806674337"
"965","1","","141.37551902244368","","0 min 0 sec","20",""
"965","2","","205.9782904145489","","0 min 0 sec","20",""
"966","1","","229.05128746780042","","0 min 0 sec","20",""
"966","2","310.2","214.03877754817515","57.1","0 min 57 sec","20","0.3502626970227671"
"967","1","319.5","246.90061267488178","63.9","1 min 4 sec","15","0.2347417840375587"
"967","2","","433.0181032843532","","0 min 0 sec","20",""
"968","1","","207.0790240949074","","0 min 0 sec","20",""
"968","2","266","222.54397434537384","43.6","0 min 44 sec","10","0.2293577981651376"
"969","1","475.1","149.76415703481683","77.7","1 min 18 sec","14","0.18018018018018017"
"969","2","242.6","239.54405463148868","39.7","0 min 40 sec","10","0.2518891687657431"
"970","1","","319.5290784200832","","0 min 0 sec","20",""
"970","2","333.2","204.33994969521225","131.1","2 min 11 sec","20","0.15255530129672007"
"971","1","","221.4116648267938","","0 min 0 sec","20",""
"971","2","","194.7713501496704","","0 min 0 sec","20",""
"972","1","287.3","222.55528918333496","55.3","0 min 55 sec","20","0.3616636528028933"
"972","2","344.3","276.9701132613325","56.3","0 min 56 sec","13","0.23090586145648315"
"973","1","375.9","274.3850611322983","63.4","1 min 3 sec","16","0.25236593059936907"
"973","2","","224.917541692216","","0 min 0 sec","20",""
"974","1","","547.5987712056619","","0 min 0 sec","20",""
"974","2","251.2","224.11872840645657","41.1","0 min 41 sec","17","0.41362530413625304"
"975","1","","250.53023259030132","","0 min 0 sec","20",""
"975","2","265","198.19177626422956","43.4","0 min 43 sec","11","0.2534562211981567"
"976","1","","211.63301443608862","","0 min 0 sec","20",""
"976","2","","273.85180980075864","","0 min 0 sec","20",""
"977","1","","193.6524727474873","","0 min 0 sec","20",""
"977","2","","204.79618028905767","","0 min 0 sec","20",""
"978","1","","261.59876465153667","","0 min 0 sec","20",""
"978","2","","246.32861696406655","","0 min 0 sec","20",""
"979","1","","106.9794413009138","","0 min 0 sec","20",""
"979","2","275.7","215.8784212792628","85.3","1 min 25 sec","12","0.1406799531066823"
"980","1","","185.9627820739487","","0 min 0 sec","20",""
"980","2","284","202.8507968894665","82.2","1 min 22 sec","20","0.24330900243309"
"981","1","445","236.208070247845","76.6","1 min 17 sec","16","0.20887728459530028"
"981","2","280.1","208.3903074635094","49.6","0 min 50 sec","6","0.12096774193548386"
"982","1","","263.8801295240533","","0 min 0 sec","20",""
"982","2","","158.0267063370135","","0 min 0 sec","20",""
"983","1","","245.5464257702026","","0 min 0 sec","20",""
"983","2","","187.97797772864624","","0 min 0 sec","20",""
"984","1","","224.27739062846828","","0 min 0 sec","20",""
"984","2","","199.27954698282625","","0 min 0 sec","20",""
"985","1","","262.29766455101736","","0 min 0 sec","20",""
"985","2","320.7","254.7783714188725","66.4","1 min 6 sec","20","0.3012048192771084"
"986","1","802.6","217.07533862482035","141.6","2 min 22 sec","18","0.1271186440677966"
"986","2","undefined","0","undefined","NaN min NaN sec","1","NaN"
"987","1","","230.87590453204515","","0 min 0 sec","20",""
"987","2","","264.39739588631977","","0 min 0 sec","20",""
"988","1","","313.5859867765555","","0 min 0 sec","20",""
"988","2","","151.8198633903689","","0 min 0 sec","20",""
"989","1","","224.71410405356522","","0 min 0 sec","20",""
"989","2","","302.45768251814945","","0 min 0 sec","20",""
"990","1","","409.65356713151147","","0 min 0 sec","20",""
"990","2","347.7","270.14127796557096","57.7","0 min 58 sec","18","0.3119584055459272"
"991","1","","287.26658850807","","0 min 0 sec","20",""
"991","2","","229.1113276832757","","0 min 0 sec","20",""
"992","1","","236.18532696826168","","0 min 0 sec","20",""
"992","2","326.8","312.0532080945558","58.6","0 min 59 sec","12","0.20477815699658702"
"993","1","386.5","199.3956498332128","118.9","1 min 59 sec","19","0.15979814970563497"
"993","2","272.8","202.51581165418023","89.6","1 min 30 sec","19","0.21205357142857145"
"994","1","301","233.04945836183168","65.4","1 min 5 sec","12","0.18348623853211007"
"994","2","","361.0589268876908","","0 min 0 sec","20",""
"995","1","","55.91416181436359","","0 min 0 sec","20",""
"995","2","","263.77938579691704","","0 min 0 sec","20",""
"996","1","","287.303474429394","","0 min 0 sec","20",""
"996","2","","275.6553187864437","","0 min 0 sec","20",""
"997","1","","242.6155215145555","","0 min 0 sec","20",""
"997","2","","198.94780011639872","","0 min 0 sec","20",""
"998","1","","204.00643348331448","","0 min 0 sec","20",""
"998","2","","176.27879093055293","","0 min 0 sec","20",""
"999","1","315","249.4454590202341","51.5","0 min 52 sec","15","0.2912621359223301"
"999","2","420.5","299.83615793876584","73.3","1 min 13 sec","17","0.2319236016371078"
"1000","1","","219.06554942263486","","0 min 0 sec","20",""
"1000","2","","228.06735870489223","","0 min 0 sec","20",""
"1001","1","","344.8497816138038","","0 min 0 sec","20",""
"1001","2","","118.16229609526863","","0 min 0 sec","20",""
"1002","1","","260.9637943046072","","0 min 0 sec","20",""
"1002","2","","736.3715557110335","","0 min 0 sec","20",""
"1003","1","","238.48780562924313","","0 min 0 sec","20",""
"1003","2","337.7","226.64091054249306","60.6","1 min 1 sec","18","0.297029702970297"
"1004","1","376.8","271.7087111930466","61.7","1 min 2 sec","13","0.2106969205834684"
"1004","2","","197.08500688806296","","0 min 0 sec","20",""
"1005","1","","474.350367690908","","0 min 0 sec","20",""
"1005","2","","160.676635177463","","0 min 0 sec","20",""
"1006","1","376.7","259.2826949842017","78.8","1 min 19 sec","15","0.1903553299492386"
"1006","2","377.6","295.81078697506035","61.8","1 min 2 sec","12","0.1941747572815534"
"1007","1","","231.37761961615544","","0 min 0 sec","20",""
"1007","2","","317.1883031766256","","0 min 0 sec","20",""
"1008","1","","238.1476445995556","","0 min 0 sec","20",""
"1008","2","295.1","219.352854158171","48.3","0 min 48 sec","14","0.2898550724637681"
"1009","1","","289.13497887199594","","0 min 0 sec","20",""
"1009","2","","151.3417435694556","","0 min 0 sec","20",""
"1010","1","","552.0622606353795","","0 min 0 sec","20",""
"1010","2","386.1","258.4371844420488","66.3","1 min 6 sec","9","0.13574660633484165"
"1011","1","261.6","185.45794402087793","48.6","0 min 49 sec","11","0.22633744855967078"
"1011","2","","391.66328178742395","","0 min 0 sec","20",""
"1012","1","337.4","242.62944520450534","60.6","1 min 1 sec","9","0.1485148514851485"
"1012","2","","715.6893053315024","","0 min 0 sec","20",""
"1013","1","","258.51204979351616","","0 min 0 sec","20",""
"1013","2","342.6","211.20326498969303","56","0 min 56 sec","20","0.35714285714285715"
"1014","1","","331.818004996624","","0 min 0 sec","20",""
"1014","2","399.4","238.52891422409837","65.4","1 min 5 sec","19","0.290519877675841"
"1015","1","","268.5516759293968","","0 min 0 sec","20",""
"1015","2","394","266.15977901577554","64.5","1 min 5 sec","17","0.26356589147286824"
"1016","1","","217.0978949578517","","0 min 0 sec","20",""
"1016","2","","128.1582919124106","","0 min 0 sec","20",""
"1017","1","","195.86154368015949","","0 min 0 sec","20",""
"1017","2","","215.09688441294335","","0 min 0 sec","20",""
"1018","1","","193.10436503918706","","0 min 0 sec","20",""
"1018","2","","350.80031084878874","","0 min 0 sec","20",""
"1019","1","397.7","306.0339988580041","93.9","1 min 34 sec","19","0.20234291799787008"
"1019","2","","148.22028182626426","","0 min 0 sec","20",""
"1020","1","","152.8535673946262","","0 min 0 sec","20",""
"1020","2","","766.1154823208018","","0 min 0 sec","20",""
"1021","1","662.9","251.02024137914387","123.1","2 min 3 sec","19","0.15434606011372867"
"1021","2","","281.1547675673143","","0 min 0 sec","20",""
"1022","1","","245.40423249075155","","0 min 0 sec","20",""
"1022","2","","279.52033965895157","","0 min 0 sec","20",""
"1023","1","","168.55781515077157","","0 min 0 sec","20",""
"1023","2","","193.8756546652659","","0 min 0 sec","20",""
"1024","1","","265.2010556388351","","0 min 0 sec","20",""
"1024","2","424.3","229.64274643089962","81.6","1 min 22 sec","20","0.2450980392156863"
"1025","1","","234.47388505004366","","0 min 0 sec","20",""
"1025","2","453.3","279.3438046659261","179.6","2 min 60 sec","19","0.10579064587973275"
"1026","1","","316.8030356145238","","0 min 0 sec","20",""
"1026","2","","196.58476392970087","","0 min 0 sec","20",""
"1027","1","","262.1196969131846","","0 min 0 sec","20",""
"1027","2","","233.7462250665775","","0 min 0 sec","20",""
"1028","1","400.1","251.93681016553666","67","1 min 7 sec","19","0.2835820895522388"
"1028","2","352","262.0029944487075","72.9","1 min 13 sec","16","0.2194787379972565"
"1029","1","","125.92502477185954","","0 min 0 sec","20",""
"1029","2","","192.56487087199102","","0 min 0 sec","20",""
"1030","1","515.6","221.0968197299072","107.6","1 min 48 sec","19","0.17657992565055763"
"1030","2","","308.18331231159164","","0 min 0 sec","20",""
"1031","1","","112.09101466002778","","0 min 0 sec","20",""
"1031","2","","378.16532134451535","","0 min 0 sec","20",""
"1032","1","324.4","230.17415606389812","55.4","0 min 55 sec","10","0.18050541516245489"
"1032","2","","437.29860791906793","","0 min 0 sec","20",""
"1033","1","","278.8121006991664","","0 min 0 sec","20",""
"1033","2","","216.123644746307","","0 min 0 sec","20",""
"1034","1","808.9","270.3461632059105","136.2","2 min 16 sec","20","0.14684287812041116"
"1034","2","396.2","247.86095012499624","64.8","1 min 5 sec","11","0.1697530864197531"
"1035","1","","195.8357081230357","","0 min 0 sec","20",""
"1035","2","405.7","270.5975334205686","66.4","1 min 6 sec","18","0.2710843373493976"
"1036","1","310.8","204.05936909134508","50.9","0 min 51 sec","14","0.275049115913556"
"1036","2","","200.21647318688787","","0 min 0 sec","20",""
"1037","1","","224.620828031642","","0 min 0 sec","20",""
"1037","2","384.7","273.1161595350724","107.9","1 min 48 sec","16","0.14828544949026876"
"1038","1","","144.00171901220864","","0 min 0 sec","20",""
"1038","2","343.1","250.53697874805925","108.2","1 min 48 sec","13","0.12014787430683918"
"1039","1","402.9","272.59377454593886","80.6","1 min 21 sec","20","0.24813895781637718"
"1039","2","","279.17647206630636","","0 min 0 sec","20",""
"1040","1","","115.24869353048166","","0 min 0 sec","20",""
"1040","2","","190.90656704300133","","0 min 0 sec","20",""
"1041","1","","292.92745895994057","","0 min 0 sec","20",""
"1041","2","291.6","273.891284498729","47.7","0 min 48 sec","12","0.25157232704402516"
"1042","1","","110.88419377866832","","0 min 0 sec","20",""
"1042","2","345.5","256.6774352160276","57.2","0 min 57 sec","16","0.2797202797202797"
"1043","1","","259.300870467202","","0 min 0 sec","20",""
"1043","2","338.7","253.27931574085187","97.1","1 min 37 sec","15","0.15447991761071062"
"1044","1","","201.83088368626483","","0 min 0 sec","20",""
"1044","2","","254.94194677669358","","0 min 0 sec","20",""
"1045","1","","279.58740823963274","","0 min 0 sec","20",""
"1045","2","","241.60933459880783","","0 min 0 sec","20",""
"1046","1","337.2","257.13247181689655","81.3","1 min 21 sec","18","0.22140221402214022"
"1046","2","","315.7724752676732","","0 min 0 sec","20",""
"1047","1","","253.19186750015254","","0 min 0 sec","20",""
"1047","2","","198.02269431794554","","0 min 0 sec","20",""
"1048","1","546.6","246.49599019522748","143.1","2 min 23 sec","14","0.09783368273934312"
"1048","2","","553.9496441600727","","0 min 0 sec","20",""
"1049","1","","199.17932757712842","","0 min 0 sec","20",""
"1049","2","","208.29186186807476","","0 min 0 sec","20",""
"1050","1","","170.25985619263287","","0 min 0 sec","20",""
"1050","2","","203.20794256934752","","0 min 0 sec","20",""
"1051","1","","206.2505938900285","","0 min 0 sec","20",""
"1051","2","","210.60122605977065","","0 min 0 sec","20",""
"1052","1","","374.74445399838066","","0 min 0 sec","20",""
"1052","2","347.4","270.29597862920633","56.9","0 min 57 sec","16","0.281195079086116"
"1053","1","","286.1075238886319","","0 min 0 sec","20",""
"1053","2","","339.5786857314716","","0 min 0 sec","20",""
"1054","1","","341.59091935747193","","0 min 0 sec","20",""
"1054","2","201.9","200.1180459187622","33","0 min 33 sec","6","0.18181818181818182"
"1055","1","314","210.94004709934282","53.1","0 min 53 sec","15","0.2824858757062147"
"1055","2","","132.8167873288401","","0 min 0 sec","20",""
"1056","1","508.3","254.07526637081645","83.2","1 min 23 sec","13","0.15625"
"1056","2","498.3","209.4535978725683","83.9","1 min 24 sec","16","0.1907032181168057"
"1057","1","","173.9390395361203","","0 min 0 sec","20",""
"1057","2","","226.21448231076533","","0 min 0 sec","20",""
